page_no,bid_number,detail_url,items,quantity,department,start_date,end_date,relevance,relevance_score,match_count,match_relevency,matches,matches_status,relevency_result,main_relevency_score,dept,ra_no,ra_url,Representation_json,Corrigendum_json
14,GEM/2025/B/7023673,https://bidplus.gem.gov.in/showbidDocument/8739122,Design Installation and Mainte...,1,Vocational Education and Skill Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.07382107048496239,0,0,[],No,1,0.6377565420381752,CelQuant 5 plus Reagents,GEM/2025/R/598389,https://bidplus.gem.gov.in/showradocumentPdf/8773554,,
15,GEM/2025/B/6979889,https://bidplus.gem.gov.in/showbidDocument/8690187,Vocational Training Services ...,1200,Home Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.09106447754531778,0,0,[],No,1,0.5337194997386275,,GEM/2025/R/598444,https://bidplus.gem.gov.in/showradocumentPdf/8773869,,
15,GEM/2025/B/6862592,https://bidplus.gem.gov.in/showbidDocument/8556003,,2,Health & Family Welfare Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598403,https://bidplus.gem.gov.in/showradocumentPdf/8773603,,
15,GEM/2025/B/7006779,https://bidplus.gem.gov.in/showbidDocument/8720288,Octagonal Pole with Single Arm...,80,Urban Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.100364583709596,0,0,[],No,1,0.6334701550993231,Fluid Stable Reagents,GEM/2025/R/598409,https://bidplus.gem.gov.in/showradocumentPdf/8773620,,
15,GEM/2025/B/7018635,https://bidplus.gem.gov.in/showbidDocument/8733467,Removing of Clamp cantilever j...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.24370860444292466,0,0,[],No,1,0.5527804406570435,,GEM/2025/R/598408,https://bidplus.gem.gov.in/showradocumentPdf/8773619,,
15,GEM/2025/B/6979654,https://bidplus.gem.gov.in/showbidDocument/8689931,Taking down carefully copper a...,359,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.2535676846943745,0,0,[],No,1,0.586022764462065,,GEM/2025/R/598406,https://bidplus.gem.gov.in/showradocumentPdf/8773609,,
15,GEM/2025/B/6955032,https://bidplus.gem.gov.in/showbidDocument/8661494,,3,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598405,https://bidplus.gem.gov.in/showradocumentPdf/8773607,,
15,GEM/2025/B/6883103,https://bidplus.gem.gov.in/showbidDocument/8579426,Calibration Services - Mechani...,1,"Ministry of Power
NA",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.062470717695027864,0,0,[],No,1,0.5918653146859167,,GEM/2025/R/598404,https://bidplus.gem.gov.in/showradocumentPdf/8773606,,
15,GEM/2025/B/7006992,https://bidplus.gem.gov.in/showbidDocument/8720525,Octagonal Pole with Single Arm...,80,Urban Development Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.100364583709596,0,0,[],No,1,0.6334701550993231,Fluid Stable Reagents,GEM/2025/R/598401,https://bidplus.gem.gov.in/showradocumentPdf/8773597,,
15,GEM/2025/B/6878737,https://bidplus.gem.gov.in/showbidDocument/8574546,HIRING OF VEHICLE AC MIDSIZE 8...,35406,"Ministry of Petroleum and Natural Gas
NA",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.043243687754782885,0,0,[],No,1,0.589585137782433,,GEM/2025/R/598399,https://bidplus.gem.gov.in/showradocumentPdf/8773584,,
15,GEM/2025/B/6932827,https://bidplus.gem.gov.in/showbidDocument/8636004,,8,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598398,https://bidplus.gem.gov.in/showradocumentPdf/8773581,,
16,GEM/2025/B/7019089,https://bidplus.gem.gov.in/showbidDocument/8733961,Removing of Turntable launcher...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,1,0.5322100755182386,0,0,[],No,1,0.5373720945113764,,GEM/2025/R/598432,https://bidplus.gem.gov.in/showradocumentPdf/8773828,,
16,GEM/2025/B/7010594,https://bidplus.gem.gov.in/showbidDocument/8724542,15 Two way loudspeaker system ...,8,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.20656067958906024,4,71,"[{""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 10mm*100mm Sleeve/Cannula & One 10mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 12mm*100mm Sleeve/Cannula & One 12mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Two 5mm*100mm Sleeve/Cannula & One 5mm Obturator. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""system, two""}, {""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.6538265855869991,AQ 100 / 200 System Packs,GEM/2025/R/598431,https://bidplus.gem.gov.in/showradocumentPdf/8773803,,
16,GEM/2025/B/6938628,https://bidplus.gem.gov.in/showbidDocument/8642636,"Repair, Maintenance, and Insta...",1,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 6:00 PM,02-01-2026 6:00 PM,0,0.2646680301876971,0,0,[],No,1,0.5553011092488501,,GEM/2025/R/598430,https://bidplus.gem.gov.in/showradocumentPdf/8773797,,
16,GEM/2025/B/6220260,https://bidplus.gem.gov.in/showbidDocument/7828361,"5242200001,5242200002,52422000...",569,"Ministry of Defence
Department of Defence Production",30-12-2025 6:00 PM,02-01-2026 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.5543813295848383,,GEM/2025/R/598429,https://bidplus.gem.gov.in/showradocumentPdf/8773793,,
16,GEM/2025/B/6779798,https://bidplus.gem.gov.in/showbidDocument/8461239,,3,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598427,https://bidplus.gem.gov.in/showradocumentPdf/8773785,,
16,GEM/2025/B/6764769,https://bidplus.gem.gov.in/showbidDocument/8444186,"BS 970 EN33 Dia 1decimal2 MM,B...",4800,"Ministry of Home Affairs
Central Armed Police Forces",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.13723081680315788,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5930085749908461,,GEM/2025/R/598426,https://bidplus.gem.gov.in/showradocumentPdf/8773782,,
16,GEM/2025/B/7010388,https://bidplus.gem.gov.in/showbidDocument/8724317,Display board 3x2 ACP sheet 3 ...,51,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.08225613124517116,0,0,[],No,1,0.6056940775986609,,GEM/2025/R/598425,https://bidplus.gem.gov.in/showradocumentPdf/8773778,,
16,GEM/2025/B/7018887,https://bidplus.gem.gov.in/showbidDocument/8733747,Removing of Clamp cantilever j...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,01-01-2026 9:00 AM,0,0.24370860444292466,0,0,[],No,1,0.5527804406570435,,GEM/2025/R/598423,https://bidplus.gem.gov.in/showradocumentPdf/8773773,,
16,GEM/2025/B/6873318,https://bidplus.gem.gov.in/showbidDocument/8568417,Facility Management Services -...,1,Uttar Pradesh Jal Nigam,30-12-2025 6:00 PM,31-12-2025 6:00 PM,1,0.6373244522339908,0,0,[],No,1,0.5758064950161486,,GEM/2025/R/598422,https://bidplus.gem.gov.in/showradocumentPdf/8773769,,
16,GEM/2025/B/6969132,https://bidplus.gem.gov.in/showbidDocument/8677289,Split Air Conditioner Includin...,109,Food Civil Supplies and Consumer Affairs Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.042439837888808105,0,0,[],No,1,0.5694113057236196,,GEM/2025/R/598421,https://bidplus.gem.gov.in/showradocumentPdf/8773766,,
17,GEM/2025/B/6905990,https://bidplus.gem.gov.in/showbidDocument/8605534,Operation And Maintenance Of H...,1,Health and Family Welfare Department Chhattisgarh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.06067772884863531,0,0,[],No,1,0.6845898545995804,CelQuant 5 plus Reagents,GEM/2025/R/598387,https://bidplus.gem.gov.in/showradocumentPdf/8773549,,
17,GEM/2025/B/6693315,https://bidplus.gem.gov.in/showbidDocument/8362255,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598446,https://bidplus.gem.gov.in/showradocumentPdf/8773876,,
17,GEM/2025/B/6923078,https://bidplus.gem.gov.in/showbidDocument/8624781,,2,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598449,https://bidplus.gem.gov.in/showradocumentPdf/8773909,,
17,GEM/2025/B/6899966,https://bidplus.gem.gov.in/showbidDocument/8598661,Copper alloy Taps/Stop Valves ...,142,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.1181965710991924,0,0,[],No,1,0.5602839760152593,,GEM/2025/R/598402,https://bidplus.gem.gov.in/showradocumentPdf/8773601,,
17,GEM/2025/B/6781951,https://bidplus.gem.gov.in/showbidDocument/8463674,Battery Secondary Lead Acid MT...,21,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.10238467907271614,0,0,[],No,1,0.6934656997606936,AQ 100 / 200 System Packs,GEM/2025/R/598424,https://bidplus.gem.gov.in/showradocumentPdf/8773774,,
17,GEM/2025/B/6855815,https://bidplus.gem.gov.in/showbidDocument/8548278,"SPEED SENSOR CRANK SHAFT BS-6,...",6146,Transport Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.2396142969571588,0,0,[],No,1,0.5544802639691105,,GEM/2025/R/598433,https://bidplus.gem.gov.in/list-ra-schedules/8773833,,
17,GEM/2025/B/6695211,https://bidplus.gem.gov.in/showbidDocument/8364348,,30,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598397,https://bidplus.gem.gov.in/showradocumentPdf/8773580,,
17,GEM/2025/B/6965699,https://bidplus.gem.gov.in/showbidDocument/8673437,"All in One PC (V2),Multifuncti...",10,Panchayats and Rural Housing Department Gujarat,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.06649931539870349,0,0,[],No,1,0.5626408337092171,,GEM/2025/R/598414,https://bidplus.gem.gov.in/showradocumentPdf/8773737,,
17,GEM/2025/B/6441502,https://bidplus.gem.gov.in/showbidDocument/8076333,Low Speed Cutting Machine alon...,1,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 6:00 PM,02-01-2026 9:00 AM,0,0.18114038287520437,1,10,"[{""phrase"": ""pcr machine"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:77.77777777777777""}]",Yes,1,0.5626075240337782,,GEM/2025/R/598394,https://bidplus.gem.gov.in/showradocumentPdf/8773575,,
17,GEM/2025/B/6869524,https://bidplus.gem.gov.in/showbidDocument/8563905,Custom Bid for Services - Mech...,1,"Ministry of Petroleum and Natural Gas
INDIAN OIL CORPORATION LIMITED",30-12-2025 6:00 PM,02-01-2026 3:00 PM,0,0.04338526821341166,0,0,[],No,1,0.5943737746632519,,GEM/2025/R/598417,https://bidplus.gem.gov.in/showradocumentPdf/8773745,,
18,GEM/2025/B/6989507,https://bidplus.gem.gov.in/showbidDocument/8700788,,20000,Urban Development & Housing Department Bihar,30-12-2025 6:00 PM,31-12-2025 9:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598411,https://bidplus.gem.gov.in/showradocumentPdf/8773640,,
18,GEM/2025/B/6929662,https://bidplus.gem.gov.in/showbidDocument/8632514,Custom Bid for Services - CAMC...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 6:00 PM,31-12-2025 7:00 PM,0,0.03802229961684035,0,0,[],No,1,0.5868160453215375,,GEM/2025/R/598396,https://bidplus.gem.gov.in/showradocumentPdf/8773578,,
18,GEM/2025/B/6862792,https://bidplus.gem.gov.in/showbidDocument/8556250,Plane mirror with stand 4X3 Fe...,394,Basic Education Department Uttar Pradesh,30-12-2025 6:00 PM,31-12-2025 6:00 PM,0,0.14871454677586288,0,0,[],No,1,0.6413579991380526,Fluid Stable Reagents,GEM/2025/R/598440,https://bidplus.gem.gov.in/showradocumentPdf/8773850,,
18,GEM/2025/B/6984757,https://bidplus.gem.gov.in/showbidDocument/8695515,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598314,https://bidplus.gem.gov.in/showradocumentPdf/8773085,,
18,GEM/2025/B/6905803,https://bidplus.gem.gov.in/showbidDocument/8605320,"Repair, Maintenance, and Insta...",1,Cooperative Department Uttar Pradesh,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.2646680301876971,0,0,[],No,1,0.5553011092488501,,GEM/2025/R/598310,https://bidplus.gem.gov.in/showradocumentPdf/8773055,,
18,GEM/2025/B/6983374,https://bidplus.gem.gov.in/showbidDocument/8694006,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598307,https://bidplus.gem.gov.in/showradocumentPdf/8773039,,
18,GEM/2025/B/6885217,https://bidplus.gem.gov.in/showbidDocument/8581853,TWO WAY AUTOMATIC AND FOOT OPE...,3,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 10:00 AM,0,0.09446235047968447,0,0,[],No,1,0.6096873119077691,CelQuant 5 plus Reagents,GEM/2025/R/598305,https://bidplus.gem.gov.in/showradocumentPdf/8773036,,
18,GEM/2025/B/6976693,https://bidplus.gem.gov.in/showbidDocument/8686374,Design Installation and Mainte...,1,Secondary Education Department Uttar Pradesh,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.07382107048496239,0,0,[],No,1,0.6377565420381752,CelQuant 5 plus Reagents,GEM/2025/R/598304,https://bidplus.gem.gov.in/showradocumentPdf/8773026,,
18,GEM/2025/B/6948156,https://bidplus.gem.gov.in/showbidDocument/8653392,"Hemoglobin Strip,Glucostrips,P...",462796,Medical Health and Family Welfare Department Uttar Pradesh,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.16767843237578373,1,10,"[{""phrase"": ""Hemoglobin Alc"", ""category"": ""Overall"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:83.33333333333333""}]",Yes,1,0.768675821122628,FloQuant Reagents,GEM/2025/R/598303,https://bidplus.gem.gov.in/showradocumentPdf/8773022,,
18,GEM/2025/B/6972588,https://bidplus.gem.gov.in/showbidDocument/8681225,,63,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598302,https://bidplus.gem.gov.in/showradocumentPdf/8773015,,
19,GEM/2025/B/6982405,https://bidplus.gem.gov.in/showbidDocument/8692963,,8,Forest and Environment Department Odisha,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598300,https://bidplus.gem.gov.in/showradocumentPdf/8773001,,
19,GEM/2025/B/6821260,https://bidplus.gem.gov.in/showbidDocument/8508458,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 12:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598297,https://bidplus.gem.gov.in/showradocumentPdf/8772987,,
19,GEM/2025/B/6964714,https://bidplus.gem.gov.in/showbidDocument/8672322,,35,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598296,https://bidplus.gem.gov.in/showradocumentPdf/8772981,,
19,GEM/2025/B/7001822,https://bidplus.gem.gov.in/showbidDocument/8714538,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598295,https://bidplus.gem.gov.in/showradocumentPdf/8772979,,
19,GEM/2025/B/6821509,https://bidplus.gem.gov.in/showbidDocument/8508730,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 12:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598294,https://bidplus.gem.gov.in/showradocumentPdf/8772962,,
19,GEM/2025/B/6964629,https://bidplus.gem.gov.in/showbidDocument/8672224,,22,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598292,https://bidplus.gem.gov.in/showradocumentPdf/8772958,,
19,GEM/2025/B/6535722,https://bidplus.gem.gov.in/showbidDocument/8183224,Hose pipe (30 Mtr roll x 15 No...,480,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.21929006085525457,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5887509400852248,,GEM/2025/R/598291,https://bidplus.gem.gov.in/showradocumentPdf/8772953,,
19,GEM/2025/B/6750093,https://bidplus.gem.gov.in/showbidDocument/8427228,,16,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598290,https://bidplus.gem.gov.in/showradocumentPdf/8772947,,
19,GEM/2025/B/6719444,https://bidplus.gem.gov.in/showbidDocument/8392183,Monthly Basis Cab & Taxi Hirin...,12,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.018513975148848148,0,0,[],No,1,0.5780021867681656,,GEM/2025/R/598351,https://bidplus.gem.gov.in/showradocumentPdf/8773340,,
19,GEM/2025/B/6931262,https://bidplus.gem.gov.in/showbidDocument/8634265,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598359,https://bidplus.gem.gov.in/showradocumentPdf/8773401,,
20,GEM/2025/B/6906444,https://bidplus.gem.gov.in/showbidDocument/8606027,Custom Bid for Services - Auto...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.031028344669720747,0,0,[],No,1,0.5825068580522944,,GEM/2025/R/598329,https://bidplus.gem.gov.in/showradocumentPdf/8773194,,
20,GEM/2025/B/6991952,https://bidplus.gem.gov.in/showbidDocument/8703473,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598327,https://bidplus.gem.gov.in/showradocumentPdf/8773186,,
20,GEM/2025/B/6828681,https://bidplus.gem.gov.in/showbidDocument/8517084,LOW CARBON MOULD CASTING POWDE...,630,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.41544192119736095,0,0,[],No,1,0.5869349145230673,,GEM/2025/R/598326,https://bidplus.gem.gov.in/showradocumentPdf/8773184,,
20,GEM/2025/B/6764047,https://bidplus.gem.gov.in/showbidDocument/8443381,ANNUAL CONTRACT TOWARDS SUPPLY...,370000,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.15915657637647806,0,0,[],No,1,0.5965599375164837,,GEM/2025/R/598325,https://bidplus.gem.gov.in/showradocumentPdf/8773183,,
20,GEM/2025/B/6927797,https://bidplus.gem.gov.in/showbidDocument/8630379,Custom Bid for Services - REPA...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.031171044186657892,0,0,[],No,1,0.5945795407408688,,GEM/2025/R/598322,https://bidplus.gem.gov.in/showradocumentPdf/8773171,,
20,GEM/2025/B/6989076,https://bidplus.gem.gov.in/showbidDocument/8700312,,3,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598321,https://bidplus.gem.gov.in/showradocumentPdf/8773156,,
20,GEM/2025/B/7016906,https://bidplus.gem.gov.in/showbidDocument/8731539,Removing of screw clamp from s...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 9:00 AM,0,0.15673653920502942,0,0,[],No,1,0.5374183260783992,,GEM/2025/R/598320,https://bidplus.gem.gov.in/showradocumentPdf/8773145,,
20,GEM/2025/B/7006339,https://bidplus.gem.gov.in/showbidDocument/8719778,INSTAPACK QUICK SIZE 10 RT (15...,1468,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.27626430051940104,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6770287271938994,AQ 100 / 200 System Packs,GEM/2025/R/598319,https://bidplus.gem.gov.in/showradocumentPdf/8773144,,
20,GEM/2025/B/6991898,https://bidplus.gem.gov.in/showbidDocument/8703415,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598317,https://bidplus.gem.gov.in/showradocumentPdf/8773126,,
20,GEM/2025/B/6680685,https://bidplus.gem.gov.in/showbidDocument/8347931,CONTROLLER SZ 7521P OR EXACT E...,300,"Ministry of Heavy Industries and Public Enterprises
Department of Heavy Industry",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.1151909110119181,0,0,[],No,1,0.6035290510200921,Controls,GEM/2025/R/598316,https://bidplus.gem.gov.in/list-ra-schedules/8773121,,
21,GEM/2025/B/6828681,https://bidplus.gem.gov.in/showbidDocument/8517084,LOW CARBON MOULD CASTING POWDE...,630,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.41544192119736095,0,0,[],No,1,0.5869349145230673,,GEM/2025/R/598326,https://bidplus.gem.gov.in/showradocumentPdf/8773184,,
21,GEM/2025/B/6764047,https://bidplus.gem.gov.in/showbidDocument/8443381,ANNUAL CONTRACT TOWARDS SUPPLY...,370000,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.15915657637647806,0,0,[],No,1,0.5965599375164837,,GEM/2025/R/598325,https://bidplus.gem.gov.in/showradocumentPdf/8773183,,
21,GEM/2025/B/6927797,https://bidplus.gem.gov.in/showbidDocument/8630379,Custom Bid for Services - REPA...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.031171044186657892,0,0,[],No,1,0.5945795407408688,,GEM/2025/R/598322,https://bidplus.gem.gov.in/showradocumentPdf/8773171,,
21,GEM/2025/B/6989076,https://bidplus.gem.gov.in/showbidDocument/8700312,,3,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598321,https://bidplus.gem.gov.in/showradocumentPdf/8773156,,
21,GEM/2025/B/7016906,https://bidplus.gem.gov.in/showbidDocument/8731539,Removing of screw clamp from s...,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 9:00 AM,0,0.15673653920502942,0,0,[],No,1,0.5374183260783992,,GEM/2025/R/598320,https://bidplus.gem.gov.in/showradocumentPdf/8773145,,
21,GEM/2025/B/7006339,https://bidplus.gem.gov.in/showbidDocument/8719778,INSTAPACK QUICK SIZE 10 RT (15...,1468,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.27626430051940104,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6770287271938994,AQ 100 / 200 System Packs,GEM/2025/R/598319,https://bidplus.gem.gov.in/showradocumentPdf/8773144,,
21,GEM/2025/B/6991898,https://bidplus.gem.gov.in/showbidDocument/8703415,,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598317,https://bidplus.gem.gov.in/showradocumentPdf/8773126,,
21,GEM/2025/B/6680685,https://bidplus.gem.gov.in/showbidDocument/8347931,CONTROLLER SZ 7521P OR EXACT E...,300,"Ministry of Heavy Industries and Public Enterprises
Department of Heavy Industry",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.1151909110119181,0,0,[],No,1,0.6035290510200921,Controls,GEM/2025/R/598316,https://bidplus.gem.gov.in/list-ra-schedules/8773121,,
21,GEM/2025/B/6979679,https://bidplus.gem.gov.in/showbidDocument/8689957,"Water Bottle 01 Ltr Pack,Multi...",13988,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.23939176569946208,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6841164168386425,AQ 100 / 200 System Packs,GEM/2025/R/598312,https://bidplus.gem.gov.in/list-ra-schedules/8773060,,
